child_batch_drama,child_canon,outcome,parent_canon,parent_pooled_drama,step
0.0,580d791deeaa5278ace85430a644c7f174ed9fda3c8619076ccefce1c9ca6559,invalid_too_short,f90490a7ea2b40b82fbaeef15ab7e162d5f397df4a7195b95f27818ca44518d9,0.22253607654121796,96
0.07317258166766855,5bce30819fffff4e14dd339a4108b46dc2cf4d564301b40fb1642667199be755,lost_first_batch,88d50e685c12772a1621a0b5a86ecb8f10bb9b0061fe8003141b5203d1f76537,0.05406224343343429,97
0.2339023435404349,0da528e3a577ef4653c03a7671be3e2d16bf8a3eeab4fe29b373a846d3a6f0bb,replaced,2fd7700d495d4d276cfa3322421ac40d1694b90a3323d398f9b5cde5181e062d,0.2558943574550544,98
0.24701007439229042,2d79da82f2cd335bb5a87c464232c4d9c60d7524ba177e252bde7fb3b7c48452,invalid_draw_majority,9b8e821a619735dc96f63ffa03f45ac8ce309a9e7ad3f605079eb932a86182d2,0.2226419819511111,99
0.18300463061643474,5ed8de458d0c94d590a3f1cc776260af64a8ed03e9b476ee2d2923c2e92cec86,lost_first_batch,f90490a7ea2b40b82fbaeef15ab7e162d5f397df4a7195b95f27818ca44518d9,0.22253607654121796,100
0.22472127773845527,c97768c27a6bb02f57e8c0acda6b397b720757bb3e510f358cdc1072f9742135,lost_first_batch,a10f6e1da36458bbea5da68759cd26ed94fd8d5023294740d8289664f9cdc5bc,0.18019993025434256,101
0.13608503322288507,a93f636ec18502b56a97c0f5b7888c8b89551fcbaf001cc9ce4d19d492b1dad9,replaced,e3b8dfdb3ebc7057595e0b363ef1f9723fbe4acf2d815b27bc1e631225f48f10,0.1283906497258947,102
0.1574783763978349,bc3a68a1e7008e0004a4fd2d7e6936c7fb3bb82cf2680be435be905998cdb710,replaced,0da528e3a577ef4653c03a7671be3e2d16bf8a3eeab4fe29b373a846d3a6f0bb,0.2365219154704968,103
0.00841742984098683,98573b3697054379121bfad86860ac735d05319c233e7be7b38d5263df1b6729,invalid_draw_majority,5548a430c9822158e6691500e35dd8ddc75d6406f91c7255f9af1ab94d6ef9c2,0.04445370306979596,104
0.24019322496312764,6117dc8406d130bdc97a2d5571e1016209bdfd9ad93af1fa206afed13a6a9c9a,replaced,9b8e821a619735dc96f63ffa03f45ac8ce309a9e7ad3f605079eb932a86182d2,0.22682794867445655,105
0.16702870371288406,3d60f078df83bfa6722e55b677c2ea1a061109c3a79d3f6d1ceedd6e2f7910bf,lost_first_batch,595f37a6f749d14c010342c4f39d79dd6113179ff782656b457389b86c29131e,0.22806036403376434,106
0.0,81e508eac71695227999711bb21f76adff1ce3a00ff31a1890286c160ad12841,invalid_too_short,636a263a05a4fff8c669f398fdb43d30df12acc46be22cc5f026d184066cc03f,0.3143683339419902,107
0.03874938341817109,6ef046520d762b9398b7c67cb7fec6fcbbc2db880811f4aab6121b0552a8fda2,filled_empty_cell,88d50e685c12772a1621a0b5a86ecb8f10bb9b0061fe8003141b5203d1f76537,0.04965263884215494,108
0.07502132533383507,e047dc1f9c9c17471c215d97320a308f0fbf99c552e5faaf4c94fb85adb5f92e,lost_first_batch,22195ef0af3f825f67d5875da403429dea35a674ea3ac2763953148dede3d2a1,0.10127769116221214,109
0.16893707411857148,4713d61db5a795edc9e2dff8248db2b8ba3ff78feaa01d1f64425e442e671c84,lost_first_batch,b679b807a7eb32c5194ee242ed8b1814919ea90755c943965da4a45751a6923d,0.1448682157805655,110
0.11815667016901303,5b0beb1c2f0b2f9e208982725660881be200dce044ef28e6e395b91125979398,lost_first_batch,781059aa412baaf87f591eb01bd2181ebb6d959d3ab9a383d6c2bbfa527a1ff8,0.09060240894705399,111
,6d124b4edbaa21019ac364db8dc0035b4c92c143840fdc8dd6fca7d55286ead5,invalid_draw_majority,a10f6e1da36458bbea5da68759cd26ed94fd8d5023294740d8289664f9cdc5bc,0.18019993025434256,112
0.09648305526317244,89b3e1776ff7a97cb2a19b40e3c3418c635e8d055d72a4ebe97c9d13d8a796a3,lost_first_batch,a93f636ec18502b56a97c0f5b7888c8b89551fcbaf001cc9ce4d19d492b1dad9,0.13941512567450337,113
0.09253185216611612,beb861b6ef74d1ce81a61238948e154da6ccdaac32a708c22e169443e3af91c2,lost_first_batch,636a263a05a4fff8c669f398fdb43d30df12acc46be22cc5f026d184066cc03f,0.3143683339419902,114
0.0,85b86790852ac77bd71cef839d2861d79af2ce1661c3bb11614c3ec8a66ab1d4,invalid_too_short,33b6da84ade99eda96a0e23d61eb06827cd43bbcba644b63da394d5f843d831e,0.15897096577887224,115
0.19969359381791588,826ed7142a614166f1957b6a6def237996f4143a3c780f59d591771d4bc6b51a,replaced,e487d0df8aa0e9d3c9411150e788cd67c5fa2ad11bc31559bd54cf3013fceb54,0.08287162921179643,116
0.2434613461395123,fb21d9130f3bf8c9d21e296f85285d99a813ad9ae6aeca5eb0562af1132b812c,replaced,9c455ec3f01e23cb5832b8cfd0983e4bdd7c08891d15ec69fd62eba7bf1cb034,0.17651928669736167,117
0.11191213436678239,0ea3c42b27979cf55a867cf464de91c8e27f06ceb9e02605eb90689b2295b9b6,filled_empty_cell,826ed7142a614166f1957b6a6def237996f4143a3c780f59d591771d4bc6b51a,0.1656014300732181,118
0.04669479386110064,2895417165dfc750b44f4aefd7574ef73b99504fce4d9b3f6e9494d58e6de8a2,replaced,5548a430c9822158e6691500e35dd8ddc75d6406f91c7255f9af1ab94d6ef9c2,0.04445370306979596,119
0.18342549455734586,6b593a39435bdab759011780d740d384b5cb7b10f7f44d984fd51b0299515287,lost_after_matching,826ed7142a614166f1957b6a6def237996f4143a3c780f59d591771d4bc6b51a,0.1656014300732181,120
0.1586490999077569,7b9bf6bd930c353d2095954f3429e05bed326dac8729f710f080ba96e57b4cd4,lost_first_batch,fb21d9130f3bf8c9d21e296f85285d99a813ad9ae6aeca5eb0562af1132b812c,0.19152277495705444,121
0.19320054758698493,497ee3a96aac1d4052dcd2865848306a656738b147f9fc4ab5cb0e4b679f7474,replaced,22195ef0af3f825f67d5875da403429dea35a674ea3ac2763953148dede3d2a1,0.10127769116221214,122
